"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","35610172","1090271000000101","Malignant neoplasm of ventral surface of tongue","Clinical Finding","Standard","04/01/2018","12/31/2099","9","9","Condition","SNOMED",""
"","603170","1157067003","Malignant neoplasm of vertebra","Clinical Finding","Standard","07/31/2021","12/31/2099","0","197","Condition","SNOMED",""
"","4177113","363438000","Malignant neoplasm of vertebral column","Clinical Finding","Standard","01/31/2002","12/31/2099","116","336","Condition","SNOMED",""
"","608243","1157063004","Malignant neoplasm of vertebral column region","Clinical Finding","Standard","07/31/2021","12/31/2099","0","1,223","Condition","SNOMED",""
"","40486655","449308006","Malignant neoplasm of visceral pleura","Clinical Finding","Standard","07/31/2011","12/31/2099","0","0","Condition","SNOMED",""
"","4094997","187927003","Malignant neoplasm of xiphoid process","Clinical Finding","Standard","01/31/2002","12/31/2099","6","6","Condition","SNOMED",""
"","4089775","187989003","Malignant neoplasm soft tissues of cervical spine","Clinical Finding","Standard","01/31/2002","12/31/2099","6","6","Condition","SNOMED",""
"","4095168","188247000","Malignant neoplasm, overlapping lesion of bladder","Clinical Finding","Standard","01/31/2002","12/31/2099","11","11","Condition","SNOMED",""
"","4092513","188157005","Malignant neoplasm, overlapping lesion of breast","Clinical Finding","Standard","01/31/2002","12/31/2099","17","17","Condition","SNOMED",""
"","4092515","188180002","Malignant neoplasm, overlapping lesion of cervix uteri","Clinical Finding","Standard","01/31/2002","12/31/2099","16","16","Condition","SNOMED",""
"","4089661","187757001","Malignant neoplasm, overlapping lesion of colon","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","439685","187824009","Malignant neoplasm, overlapping lesion of digestive system","Clinical Finding","Standard","01/31/2002","12/31/2099","7","7","Condition","SNOMED",""
"","4094409","188478004","Malignant neoplasms of independent (primary) multiple sites","Clinical Finding","Standard","01/31/2002","12/31/2099","65","65","Condition","SNOMED",""
"","443392","363346000","Malignant neoplastic disease","Clinical Finding","Standard","01/31/2002","12/31/2099","203,100","1,679,810","Condition","SNOMED",""
"","37017320","713572001","Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection","Clinical Finding","Standard","01/31/2016","12/31/2099","62","73","Condition","SNOMED",""
"","45757101","10745291000119103","Malignant neoplastic disease in mother complicating childbirth","Clinical Finding","Standard","07/31/2014","12/31/2099","0","0","Condition","SNOMED",""
"","45757107","10749871000119100","Malignant neoplastic disease in pregnancy","Clinical Finding","Standard","07/31/2014","12/31/2099","0","0","Condition","SNOMED",""
"","3655603","866068003","Malignant nerve sheath neoplasm of overlapping lesion of peripheral nerves and autonomic nervous system","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3655604","866069006","Malignant nerve sheath neoplasm of peripheral nerve of abdomen","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3655627","866096009","Malignant nerve sheath neoplasm of peripheral nerve of head and neck","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3655628","866097000","Malignant nerve sheath neoplasm of peripheral nerve of lower limb","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3655625","866094007","Malignant nerve sheath neoplasm of peripheral nerve of pelvis","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3655626","866095008","Malignant nerve sheath neoplasm of peripheral nerve of thorax","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3655624","866093001","Malignant nerve sheath neoplasm of peripheral nerve of upper limb","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","37018875","133531000119104","Malignant neuroendocrine tumor","Clinical Finding","Standard","01/31/2016","12/31/2099","0","1,032","Condition","SNOMED",""
"","4175527","278044006","Malignant neuroma of mediastinum","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","46271921","710195004","Malignant odontogenic neoplasm of lower jaw","Clinical Finding","Standard","07/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","46271922","710196003","Malignant odontogenic tumor of upper jaw","Clinical Finding","Standard","07/31/2015","12/31/2099","0","0","Condition","SNOMED",""
"","4229398","404664002","Malignant optic glioma","Clinical Finding","Standard","01/31/2004","12/31/2099","0","0","Condition","SNOMED",""
"","45766300","703429003","Malignant optic glioma of adulthood","Clinical Finding","Standard","07/31/2014","12/31/2099","0","0","Condition","SNOMED",""
"","4231817","405546008","Malignant pericardial effusion","Clinical Finding","Standard","01/31/2004","12/31/2099","0","0","Condition","SNOMED",""
"","42539510","761958009","Malignant perineurioma","Clinical Finding","Standard","01/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","4301642","404037002","Malignant peripheral nerve sheath tumor","Clinical Finding","Standard","07/31/2003","12/31/2099","34","34","Condition","SNOMED",""
"","4174136","277782009","Malignant peritoneal local recurrence","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","37016244","21851000119103","Malignant pheochromocytoma","Clinical Finding","Standard","01/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","4112854","254844000","Malignant phyllodes tumor of breast","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","37311919","788979007","Malignant pilonidal cyst","Clinical Finding","Standard","01/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","37311849","816205008","Malignant pituitary blastoma","Clinical Finding","Standard","01/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","4116243","255087006","Malignant polyp of biliary tract","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","37018672","123631000119103","Malignant poorly differentiated neuroendocrine carcinoma","Clinical Finding","Standard","01/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","4180794","363420003","Malignant retroperitoneal tumor","Clinical Finding","Standard","01/31/2002","12/31/2099","171","27,730","Condition","SNOMED",""
"","603120","1156418001","Malignant rhabdoid tumor","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","4215664","416842003","Malignant sacral teratoma","Clinical Finding","Standard","07/31/2005","12/31/2099","23","23","Condition","SNOMED",""
"","4080381","278043000","Malignant seminoma of mediastinum","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4116074","254860001","Malignant sex cord tumor of ovary","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","45763941","700488005","Malignant sex cord tumor of testis","Clinical Finding","Standard","07/31/2014","12/31/2099","0","0","Condition","SNOMED",""
"","4115297","254726003","Malignant skin tumor with apocrine differentiation","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4115295","254707006","Malignant skin tumor with eccrine differentiation","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","40391775","189847002","Malignant teratoma","Clinical Finding","Standard","01/31/2019","12/31/2099","0","779","Condition","SNOMED",""
"","4219402","417554000","Malignant teratoma of descended testis","Clinical Finding","Standard","07/31/2005","12/31/2099","323","323","Condition","SNOMED",""
"","4082834","278042005","Malignant teratoma of mediastinum","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","40488937","448250003","Malignant teratoma of pineal region","Clinical Finding","Standard","07/31/2011","12/31/2099","0","0","Condition","SNOMED",""
"","40490464","448559003","Malignant teratoma of retroperitoneum","Clinical Finding","Standard","07/31/2011","12/31/2099","0","0","Condition","SNOMED",""
"","4220146","416769008","Malignant teratoma of testis","Clinical Finding","Standard","07/31/2005","12/31/2099","414","756","Condition","SNOMED",""
"","4217083","417417007","Malignant teratoma of undescended testis","Clinical Finding","Standard","07/31/2005","12/31/2099","19","19","Condition","SNOMED",""
"","40480205","444596001","Malignant thymoma","Clinical Finding","Standard","07/31/2010","12/31/2099","0","0","Condition","SNOMED",""
"","4300679","404040002","Malignant Triton tumor","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","4089652","187708004","Malignant tumor aryepiglottic fold - hypopharyngeal aspect","Clinical Finding","Standard","01/31/2002","12/31/2099","15","15","Condition","SNOMED",""
"","4183631","369594008","Malignant tumor involving an organ by direct extension from bladder","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183911","369595009","Malignant tumor involving an organ by direct extension from endometrium","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183337","369596005","Malignant tumor involving an organ by direct extension from fallopian tube","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183912","369597001","Malignant tumor involving an organ by direct extension from ovary","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183913","369598006","Malignant tumor involving an organ by direct extension from prostate","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4182916","369599003","Malignant tumor involving an organ by direct extension from uterine cervix","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4182917","369600000","Malignant tumor involving an organ by direct extension from uterus","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183338","369601001","Malignant tumor involving an organ by direct extension from vagina","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183632","369602008","Malignant tumor involving an organ by separate metastasis from bladder","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4182918","369603003","Malignant tumor involving an organ by separate metastasis from endometrium","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183744","369604009","Malignant tumor involving an organ by separate metastasis from fallopian tube","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4182919","369605005","Malignant tumor involving an organ by separate metastasis from ovary","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183745","369606006","Malignant tumor involving an organ by separate metastasis from prostate","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183914","369607002","Malignant tumor involving an organ by separate metastasis from uterine cervix","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4182920","369608007","Malignant tumor involving an organ by separate metastasis from uterus","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4183339","369609004","Malignant tumor involving an organ by separate metastasis from vagina","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4280899","369469009","Malignant tumor involving bladder by direct extension from endometrium","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4289374","369470005","Malignant tumor involving bladder by direct extension from fallopian tube","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4280900","369471009","Malignant tumor involving bladder by direct extension from ovary","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4283614","369472002","Malignant tumor involving bladder by direct extension from prostate","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4289097","369473007","Malignant tumor involving bladder by direct extension from uterine cervix","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4280901","369474001","Malignant tumor involving bladder by direct extension from uterus","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4289376","369475000","Malignant tumor involving bladder by direct extension from vagina","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4289377","369476004","Malignant tumor involving bladder by separate metastasis from endometrium","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4281017","369477008","Malignant tumor involving bladder by separate metastasis from fallopian tube","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
